"text","cmp_code","eu_code"
"Mit uns wird es keinen Ausverkauf von Hoheitsaufgaben geben.","605",NA
"Vieles kann der Staat besser und günstiger als Private.","413",NA
"Wir lehnen deshalb eine Privatisierung beispielsweise des Strafvollzugs, der Grundbuchämter, des Gerichtsvollzieherwesens und der Handelsregister ab.","413",NA
"Datenschutz in Staat und Wirtschaft",NA,NA
"· Datenschutz sichert persönliche Freiheit und Selbstbestimmung.","201",NA
"Wir wollen keinen gläsernen Bürger, deshalb müssen die Voraussetzungen für staatliche Datenerhebungen und die Nutzungen der Daten gesetzlich klar geregelt und strikt begrenzt werden.","201",NA
"Einen Präventionsstaat, der auf der Suche nach Gefahrenquellen auch die Daten Unbeteiligter vorbeugend sammelt und überwacht, lehnen wir ab.","201",NA
"· Verbraucherdatenschutz verbessern.","201",NA
"Unternehmen sammeln immer mehr persönliche Daten ihrer Kundinnen und Kunden und Mitarbeiterinnen und Mitarbeiter.","201",NA
"Sie gefährden zunehmend das Recht der Bürgerinnen und Bürger, selbst darüber zu entscheiden, wer was über sie weiß.","201",NA
"Wir haben die gesetzlichen Vorschriften über die Weitergabe von Kundendaten verschärft","201",NA
"und werden auf die strikte Einhaltung dieser Bestimmungen achten.","605",NA
"· Arbeitnehmerdatenschutz gesetzlich regeln.","201",NA
"Keine Arbeitnehmerin und kein Arbeitnehmer soll von seinem Arbeitgeber ausgespäht und bespitzelt werden.","201",NA
"Die Datenskandale in vielen Unternehmen haben gezeigt, dass wir ein besonderes Arbeitnehmerdatenschutzgesetz brauchen.","201",NA
"11. Ein verantwortungsvoller Umgang mit Umwelt und Natur",NA,NA
"Unsere natürlichen Lebensgrundlagen sind ein öffentliches Gut, das vor zu starker Inanspruchnahme geschützt werden muss.","501",NA
"Der Naturschutz in Deutschland, in Europa und in der Welt muss in den nächsten Jahren weiter deutlich verstärkt werden.","501",NA
"Dies ist eine ethische Verantwortung.","501",NA
"Aber nicht nur die Natur wird davon profitieren, sondern auch die Wirtschaft:","408",NA
"Der Schutz und die nachhaltige Nutzung der Biodiversität stiften großen volks- und betriebswirtschaftlichen Nutzen.","501",NA
"Natur- und Umweltschutz ist auch vorsorgende Gesundheitspolitik.","501",NA
"Sozial schwächere Bevölkerungsgruppen sind von Lärm und Luftbelastungen stärker betroffen als andere.","503",NA
"Es ist deshalb auch ein Gebot sozialer Gerechtigkeit, hier für Verbesserungen zu sorgen.","503",NA
"Mehr Umweltschutz nützt auch den Arbeitnehmerinnen und Arbeitnehmern an ihrem Arbeitsplatz, weil sie gesundheitlich von umweltschonenden, innovativen Produktionsverfahren oder verbesserten Technologien profitieren.","701",NA
"Eine Schlüsselrolle kommt hier den Konsumenten zu:","403",NA
"Verantwortungsbewusste und informierte Verbraucherinnen und Verbraucher spielen eine wachsende Rolle in der Sozialen Marktwirtschaft und der solidarischen Bürgergesellschaft.","403",NA
"Was wir wollen: Umwelt und Naturschutz",NA,NA
"· Effizienter Umgang mit Ressourcen.","501",NA
"Wir werden weitere Maßnahmen ergreifen, um die effiziente Nutzung von Materialien einerseits","501",NA
"und die Wiederverwendung und das Recycling andererseits zu verstärken.","501",NA
"Die Förderung neuer Produkte werden wir auch an ihrer Recyclingfähigkeit und der Recyclingbereitschaft der Produzenten ausrichten.","501",NA
"Dabei setzen wir nicht nur auf ordnungsrechtliche Maßnahmen, sondern auch auf freiwillige Selbstverpflichtungen.","401",NA
"Bis 2020 werden wir die Ressourceneffizienz im Vergleich zu 1990 verdoppeln.","501",NA
"· Umweltgesetzbuch.","501",NA
"Die mit CDU/CSU in der Bundesregierung nicht mögliche Umsetzung eines Umweltgesetzbuchs und eines Waldgesetzes, das die nachhaltige Sicherung unserer Wälder garantiert, wird eine SPD-geführte Bundesregierung in den ersten Monaten auf den Weg bringen.","501",NA
"· Naturschutz stärken.","501",NA
"Die SPD hat mit dem Programm nationales Naturerbe und der nationalen Biodiversitätsstrategie den Naturschutz in Deutschland gestärkt.","501",NA
"Naturschutz bedeutet den Erhalt unserer Heimat.","501",NA
"Biodiversität ist gleichzeitig ein wichtiger und häufig unterschätzter Wirtschaftsfaktor.","501",NA
"Diesen Weg werden wir mit neuen Instrumenten konsequent fortsetzen.","501",NA
"· Investitionsoffensive Naturschutz.","501",NA
"Wir werden eine Investitionsoffensive Naturschutz starten.","501",NA
"Diese beinhaltet ein Nationales Programm für Auen, Moore und andere Feuchtgebiete sowie für Naturwälder.","501",NA
"Wir wollen einen Internationalen Waldschutzfonds realisieren, um den Schutz von Wäldern und anderen Kohlenstoff speichernden Ökosystemen sicherstellen zu können.","501",NA
"Wir werden ein Bundesalleenprogramm und ein Grünbrückenprogramm starten, mit dem wir Alleen erhalten und mit Grünbrücken die bestehende Zerschneidung der Landschaft vermindern.","501",NA
"Für den internationalen Waldschutz werden wir dafür sorgen, dass der Import illegal eingeschlagenen Holzes und daraus hergestellter Produkte in die EU endlich wirksam eingedämmt wird.","501","108"
"· Meeresschutz.","501",NA
"Wir werden die Schaffung eines weltweiten, repräsentativen Netzwerkes von Meeresschutzgebieten bis 2012 vorantreiben und den ersten Meeresnationalpark schaffen, in dem der Naturschutz Vorrang vor allen Nutzungen hat.","501",NA
"· Beschränkung des Flächenverbrauchs.","501",NA
"Wir werden dem inakzeptablen Flächenverbrauch von über 100 ha/Tag Einhalt gebieten.","501",NA
"In einem großen Pilotvorhaben wollen wir das Konzept von Flächenzertifikaten erproben:","303","108"
"Nach einer Verständigung auf Obergrenzen für künftige jährliche Siedlungsausweitungen, erhalten Kommunen Flächenzertifikate, die sie untereinander handeln können.","303",NA
"Umweltschutz ist Gesundheitsschutz",NA,NA
"· Umweltschädliche Produkte vermeiden.","501",NA
"Wir brauchen klare Regeln, um Gesundheitsschäden durch bedenkliche Produkte zu vermeiden.","403",NA
"Hierzu werden wir Grenzwerte verschärfen.","403",NA
"· Schadstoffausstoß reduzieren.","501",NA
"Um die Feinstaubbelastung zu vermindern, werden wir die Emissionsgrenzwerte für Stickoxide und Staub in Industrie und Gewerbe absenken.","501",NA
"Die Grenzwerte für Staub für alle Kleinfeuerungsanlagen, die feste Brennstoffe einsetzen, werden wir verschärfen.","501",NA
"· Emissionen und Lärm durch Verkehr reduzieren.","501",NA
"Wir werden die Anreize für schadstoffarme Fahrzeuge ausweiten.","501",NA
"Zudem werden wir das Lärmschutzprogramm des Bundes für Straßen und Schienenstrecken weiter ausbauen und die Betroffenen von Fluglärm durch Schallschutz an ihren Gebäuden entlasten.","411",NA
"In der Europäischen Union werden wir uns dafür einsetzen, die Lärmvorschriften für Geräte, Maschinen, Motorräder, Autos, Schiffe und Flugzeuge deutlich zu verschärfen.","501","108"
"Chance für die ländlichen Räume",NA,NA
"· Innovationsoffensive ländliche Räume.","408",NA
"Ländliche Räume machen längst einen Transformationsprozess weg von der reinen Agrarproduktion hin zu einer multifunktionalen Entwicklung durch.","408",NA
"Die ökologische Industriepolitik findet in ländlichen Räumen ihr Pendant in einer nachhaltigen Regionalentwicklung.","408",NA
"Wir werden eine ,,Innovationsoffensive ländliche Räume'' starten, um das Potenzial der ländlichen Räume als Zukunftsräume Deutschlands auszuschöpfen.","408",NA
"Neben den Bürgerinnen und Bürgern, die in diesen Regionen leben und arbeiten, zeichnen sich diese Räume besonders durch ihr Naturkapital aus.","501",NA
"Damit dieses Kapital auch nachhaltig für kommende Generationen Früchte tragen kann, müssen innovative Konzepte für eine naturverträgliche ländliche Entwicklung umgesetzt werden.","501",NA
"Neben der umweltverträglichen Produktion gesunder hochwertiger Lebensmittel","703",NA
"sind Tourismus, Naturschutz und Landschaftspflege, Gesundheitsvorsorge, erneuerbare Energien sowie Entwicklung von Regionalmarken entscheidende Bereiche einer dynamischen ländlichen Entwicklung.","408",NA
"Wir wollen die Voraussetzungen dafür schaffen, dass gerade in strukturschwachen ländlichen Regionen mehr Chancen für Teilhabe und Beschäftigung geschaffen werden.","408",NA
"· Neue Ausrichtung in der Landwirtschaftspolitik.","703",NA
"Unsere Landwirtschaft bietet nicht nur Arbeit und die Herstellung wichtiger Agrarprodukte.","703",NA
"Sie erhält Kulturlandschaften, schützt unsere natürlichen Lebensgrundlagen und trägt zur nachhaltigen Entwicklung ländlicher Räume bei.","703",NA
"Wir haben einen Paradigmenwechsel in der Landwirtschaftspolitik vorgenommen.","703",NA
"Die Interessen einzelner Branchen der Land- und Ernährungswirtschaft sollten nicht mehr über die Ziele des Verbraucher-","403",NA
"und Umweltschutzes dominieren.","501",NA
"In der EU wollen wir weg von der Subventionspolitik landwirtschaftlicher Produktion mit der Gießkanne","703","110"
"und hin zu einer Umwidmung dieser Mittel für die Unterstützung der Entwicklung ländlicher Regionen","408","108"
"und die Erbringung gesellschaftlicher gewünschter Leistungen wie Gewässerschutz, Offenhaltung der Kulturlandschaften und Sicherung der Erholungsräume.","501","108"
"Wir sind für klare Leitplanken zur nachhaltigen natur- und umweltschonenden Produktion.","501",NA
"Wir wollen die biologische Vielfalt erhalten, Böden und Wasser schützen.","501",NA
"Die Landwirtschaft muss mehr zum Klimaschutz beitragen; dabei wollen wir sie unterstützen.","703",NA
"Den Tierschutz verbessern",NA,NA
"· Reform Tierschutzgesetz.","501",NA
"Tierschutz ist uns ein wichtiges Anliegen.","501",NA
"Wir würdigen das hohe Engagement vieler Bürgerinnen und Bürger in den Tierschutzverbänden.","606",NA
"Die SPD hat durchgesetzt, dass der Tierschutz im Grundgesetz verankert wird.","501",NA
"Wir streben eine Novellierung des Tierschutzgesetzes an.","501",NA
"Wir wollen eine Reduzierung der Tierversuche.","501",NA
"Wir wollen die Haltungsbedingungen und die Transportbedingungen landwirtschaftlicher Nutztiere tiergerechter ausgestalten.","501",NA
"· Tierschutzsiegel.","501",NA
"Der sogenannte ,,Tierschutz-TÜV'', von der SPD durchgesetzt, bildet die Grundlage für die Einführung von Tierschutzsiegeln.","501",NA
"Wir werden diese, wenn nötig, auch als Vorreiter auf nationaler Ebene einführen, wenn keine europaweite Regelung kurzfristig möglich ist.","501","108"
"Verbraucherinnen und Verbraucher können dann beim Einkauf direkt Einfluss auf mehr Tierschutz nehmen.","403",NA
"12. Kultur und Medien",NA,NA
"Kultur ist elementare Basis unserer demokratischen Gesellschaft.","502",NA
"Ohne den Beitrag der Kultur sind politische Zukunftsaufgaben nicht zu lösen.","502",NA
"Der kulturelle Dialog ist zudem die Grundlage von internationaler Verständigung und wirtschaftlichem Austausch.","502",NA
"Die SPD wird auch in Zukunft das Gespräch mit und den Rat von Künstlerinnen und Künstlern suchen,","502",NA
"die Freiheit der Künste stärken","502",NA
"und der sozialen Verantwortung gegenüber den Kulturschaffenden einen hohen Stellenwert einräumen.","502",NA
"Unser offener Kulturbegriff beschränkt sich nicht auf die Künste und ihre Förderung.","502",NA
"Wir Sozialdemokratinnen und Sozialdemokraten treten ein für eine Kultur der Demokratie, in der Kunst und Kultur für die gesellschaftliche Verständigung über Werte- und Ziele in einer Welt beschleunigter Umbrüche eine zentrale Bedeutung zukommt.","202",NA
"Denn Kunst und Kultur prägen als geistige Lebensgrundlagen die Menschen und stärken den gesellschaftlichen Zusammenhalt.","606",NA
"Sie halten einer Gesellschaft den Spiegel vor, reflektieren Lebensstile, formulieren Identitätsangebote und geben Orientierung.","502",NA
"Eine Kultur der Demokratie und in der Demokratie muss deswegen auch immer eine Kultur der kulturellen Teilhabe sein.","503",NA
"Was wir wollen:",NA,NA
"· Kultur als Staatsziel.","502",NA
"Deutschland ist als Gesamtstaat verpflichtet, Kultur zu schützen und zu fördern.","502",NA
"Darum werden wir Kultur als Staatsziel im Grundgesetz verankern.","502",NA
"In der Verfassung drückt sich die Wert- und Sinnordnung unserer Gesellschaft aus, Kultur gehört dazu.","502",NA
"Kultur ist für uns geistige Lebensgrundlage und ein öffentliches Gut.","502",NA
"Förderung von Kultur ist keine Subvention, sondern Investition in die Zukunft.","502",NA
"· Kultur für alle.","503",NA
"Jeder Mensch soll Zugang zu Kultur haben, denn kulturelle und mediale Spaltung führen zu sozialer Spaltung.","503",NA
"Kultur und Bildung ermöglichen Teilhabe, Selbstverwirklichung und persönliche Entfaltung.","502",NA
"Sie sind gerade in unserer Einwanderungsgesellschaft zugleich ein wichtiges Element der Integration und Gemeinsamkeit.","502",NA
"Wir werden eine breit angelegte Initiative für die kulturelle Bildung von der frühkindlichen Erziehung an starten.","502",NA
"Öffentliche Bibliotheken, Musik- und Jugendkunstschulen, aber auch Museen, Theater und Kinos müssen als Orte der kulturellen Bildung stärker genutzt und gefördert werden.","502",NA
"Die Förderung öffentlicher Kulturinstitutionen sollte an kulturelle Bildungsangebote geknüpft werden.","502",NA
"· Ausbau der kulturellen Infrastruktur.","502",NA
"Grundlegend für eine vitale und sich entwickelnde Kultur- und Kreativwirtschaft ist eine flächendeckende kulturelle Infrastruktur.","502",NA
"Wir wollen eine aktivierende Kulturpolitik des Staates, die kulturelle Infrastruktur gezielt fördert","502",NA
"und die Förderung von Kultur als eine Pflichtaufgabe des Staates versteht, in gemeinsamer Verantwortung mit Zivilgesellschaft und Markt.","502",NA
"· Förderung der Kultur- und Kreativwirtschaft.","502",NA
"Wissen und Ideen sind die wichtigsten Rohstoffe unseres Landes.","502",NA
"Deshalb wollen wir die Kultur- und Kreativwirtschaft in einem besonderen Maße fördern.","502",NA
"Wir schlagen einen Kreativpakt zwischen Politik, Wirtschaft, Künstlern und Kreativen vor, in dem wirtschaftliche Fragen, Fragen der sozialen Sicherung, der Bildung und der Teilhabe gemeinsam erörtert werden.","502",NA
"· Absicherung von Kultur- und Medienschaffenden.","502",NA
"Die soziale Absicherung von Kultur- und Medienschaffenden ist zentraler Bestandteil unseres Kreativpaktes.","502",NA
"Wir werden die Künstlersozialversicherung (KSV) als ein weltweit einzigartiges Modell erhalten und weiter stärken.","502",NA
"Wir setzen uns für Tarifverträge und soziale Mindeststandards auch im Kultur- und Medienbereich ein und werden die Förderung des Bundes an die Einhaltung dieser Mindeststandards knüpfen.","502",NA
"· Gerechte Vergütung kreativer Arbeit.","503",NA
"Wir wollen im Rahmen des sozialdemokratischen Kreativpaktes erreichen, dass Kultur- und Medienschaffende, Künstlerinnen und Künstler und Kreative von ihrer Arbeit leben können.","502",NA
"Es kommt darauf an, das geistige Eigentum zu schützen und angemessen zu vergüten.","502",NA
"Das Urheberrecht und das Urhebervertragsrecht sollen in der digitalen Welt ein angemessenes Einkommen aus der Verwertung geistigen Eigentums ermöglichen.","502",NA
"Die Zukunft der Digitalisierung stellt uns vor neue Herausforderungen beim Schutz immaterieller Produkte und Güter.","403",NA
"Wir brauchen einen vernünftigen Ausgleich zwischen Nutzerfreundlichkeit und den Rechten der Kreativen.","403",NA
"Dabei werden wir in Rahmen des Kreativpaktes die Netzbetreiber und Internet-Service-Provider in den Dialog mit Rechteinhabern und Verwertungsgesellschaften einbeziehen.","403",NA
"Wir setzen uns für die Prüfung einer Kultur- Flatrate ein.","502",NA
"· Film als wichtiges Kulturgut.","502",NA
"Wir wollen mit dem Kreativpakt die Rahmenbedingungen für den Film weiter verbessern und die Filmförderung stärken.","502",NA
"Kinos sind wichtige Orte des kulturellen und sozialen Zusammenlebens.","502",NA
"Deswegen wollen wir die Digitalisierung unserer Kinolandschaft unterstützen.","502",NA
"Wir werden das Filmfördergesetz zu einem Medienfördergesetz weiterentwickeln, um den Herausforderungen einer digitalen Medienwelt zu entsprechen.","502",NA
"· Den öffentlich-rechtlichen Rundfunk stärken die duale Rundfunkordnung erhalten.","502",NA
"Wir setzen auf beide Säulen unserer dualen Rundfunkordnung.","502",NA
"Der im Grundgesetz verankerte Kultur-, Bildungs- und Informationsauftrag des öffentlich- rechtlichen Rundfunks folgt anderen Kriterien als der Maximierung von Einschaltquoten.","502",NA
"Wir setzen uns dafür ein, dass diese besondere Rolle des öffentlich-rechtlichen Rundfunks erhalten bleibt.","502",NA
"Neue Medien müssen dabei immer Teil des Angebots des öffentlich-rechtlichen Rundfunks sein.","502",NA
"Zugleich setzen wir auf die Weiterentwicklung der Bürgermedien als Teil demokratischer Beteiligung","202",NA
"und als dritter Säule einer zukünftigen Medienordnung.","502",NA
"· Eine moderne Medienordnung im digitalen Zeitalter.","502",NA
"Für unsere Demokratie ist ein unabhängiges und vielfältiges Mediensystem unverzichtbar.","502",NA
"Informationsfreiheit und Meinungsvielfalt sind die Voraussetzung für eine soziale und demokratische Gesellschaft.","201",NA
"Dazu gehört der Zugang für alle Menschen zu allen Übertragungswegen, Kommunikationsformen, zu Wissen und Information.","503",NA
"Die digitale Spaltung in Deutschland wollen wir überwinden.","503",NA
"Daher ist der Ausbau des Breitbandnetzes für uns eine zentrale Aufgabe.","411",NA
"Wir wollen eine Medienordnung entwickeln, die den Erfordernissen der digitalen Welt gerecht wird.","502",NA
"Wir wollen dabei die Vielfalt der Medien erhalten","502",NA
"und Monopole und Konzentrationsentwicklungen verhindern.","403",NA
"Als ein wichtiges Instrument halten wir deshalb die Einrichtung einer Medienanstalt der Länder für unverzichtbar.","502",NA
"· Informationelle Selbstbestimmung.","201",NA
"Der Schutz der eigenen Daten","201",NA
"und das Grundrecht auf informationelle Selbstbestimmung gewinnen in der digitalen Welt noch an Bedeutung.","201",NA
"Der Datenschutz muss weiterentwickelt werden.","201",NA
"Wir wollen überdies, dass der Einzelne sich sicher in der digitalen Welt bewegen kann und lernt, welche Folgen die freiwillige Preisgabe persönlicher Daten haben kann.","201",NA
"· Medienführerschein für Kinder und Jugendliche.","506",NA
"Medienkompetenz ist nicht nur die Schlüsselqualifikation in der Informations- und Kommunikationsgesellschaft, sondern auch ein zu förderndes Bildungsthema.","506",NA
"Wir werden eine Stiftung Medienkompetenz einrichten und das Angebot eines Medienführerscheins für alle Kinder und Jugendlichen einführen.","506",NA
"13. Mehr Demokratie wagen",NA,NA
"Demokratie ist Herrschaft des Volkes.","202",NA
"Das heißt: Es sind die Bürgerinnen und Bürger, die sich frei und selbstbestimmt Regeln für ihr Zusammenleben geben.","202",NA
"Wir in Deutschland wissen, dass das eine große zivilisatorische Errungenschaft ist, die wir gegen alle Gefahren verteidigen müssen.","202",NA
"Unsere Demokratie ist von verschiedenen Seiten bedroht, nicht zuletzt von der Dominanz der Märkte und von der Gleichgültigkeit der Menschen.","202",NA
",,Mehr Demokratie wagen'', hat Willy Brandt vor 40 Jahren gefordert.","202",NA
"Vor 60 Jahren ist das Grundgesetz in Kraft getreten.","203",NA
"Das Grundgesetz, seine Wertorientierungen und Rechte bestimmen die zentralen Prinzipien des Zusammenlebens in unserem Land.","203",NA
"Es formuliert die Grundlagen unseres Verständnisses von Freiheit, Gleichheit und Gerechtigkeit.","201",NA
"Und es enthält den dauerhaften Auftrag, immer wieder zu überprüfen, ob unsere Gesellschaft diesen Grundsätzen noch gerecht wird.","201",NA
"Im Grundgesetz steht: Die Würde des Menschen ist unantastbar.","203",NA
"Das bezieht sich ausdrücklich auf alle Menschen.","503",NA
"Wir lehnen eine Leitkulturdebatte ab, denn sie ist mit der Idee von Freiheit und Gleichheit nicht vereinbar.","201",NA
"Wir betrachten den Kampf gegen Rechtsextremismus als eine der wichtigsten Aufgaben unserer Gesellschaft.","602",NA
"Im Grundgesetz steht weiter: Eigentum verpflichtet.","203",NA
"Das gilt auch für den Besitz von Geld und Aktien.","403",NA
"Die Wirtschaft und die Finanzmärkte müssen der Gesellschaft dienen, nicht umgekehrt.","403",NA
"Das ist nicht nur eine Frage der Gerechtigkeit,","503",NA
"sondern entscheidet über die Zukunft der Demokratie, über die Bereitschaft der Bürgerinnen und Bürger, sich für und in der Demokratie zu engagieren.","202",NA
"Und im Grundgesetz steht: Männer und Frauen sind gleichberechtigt.","503",NA
"Jede Form von Diskriminierung verstößt gegen dieses Gleichheitsgebot.","503",NA
"Das gilt auch für die Bezahlung am Arbeitsplatz.","503",NA
"Demokratie hört nicht an der Bürotür und am Werktor auf.","202",NA
"Gleiche Augenhöhe und Mitbestimmung am Arbeitsplatz gehören zu unserer sozialdemokratischen Demokratietradition.","202",NA
"Sie gilt es zu erhalten und auszubauen.","202",NA
"Was wir wollen",NA,NA
"· Demokratie kommt nicht von selbst.","202",NA
"Demokratie ist nicht vererbbar.","202",NA
"Die Familien, Schulen und alle gesellschaftlich relevanten Gruppen müssen jeder Generation aufs Neue vermitteln, dass Demokratie notwendig ist und wie sich jede Bürgerin und jeder Bürger in unserer Gesellschaft beteiligen kann.","202",NA
"· Demokratie bedeutet für uns auch klare soziale Rechte","503",NA
"und die Wahrung der Menschenwürde gerade auch im Arbeitsleben.","701",NA
"Dazu gehören starke Rechte der Arbeitnehmerinnen und Arbeitnehmer durch einen wirkungsvollen Kündigungsschutz","701",NA
"und eine funktionierende Mitbestimmung.","202",NA
"· Kommunales Wahlrecht ausweiten.","202",NA
"Für Nicht-EU-Bürgerinnen und Bürger, die seit 6 Jahren in Deutschland leben, werden wir das kommunale Wahlrecht durchsetzen.","202",NA
"· Direkte Demokratie.","202",NA
"Wir wollen Volksbegehren und Volksentscheide auch auf Bundesebene ermöglichen und dabei die Erfahrungen in den Ländern berücksichtigen.","202",NA
"· Politische Bildung:","506",NA
"Demokratie braucht politisch informierte Bürgerinnen und Bürger.","202",NA
"Daher ist eine Intensivierung der politischen Bildung, auch durch die Bundeszentrale für politische Bildung, erforderlich.","506",NA
"· Gesetzliches Lobbyregister.","202",NA
"Zur Demokratie gehört es, dass gesellschaftliche Gruppen versuchen, auf ihre Anliegen und Interessen aufmerksam zu machen.","202",NA
"Lobbyismus von Verbänden, Unternehmen, Gewerkschaften und Initiativen ist demokratische Normalität.","202",NA
"Allerdings hat die demokratische Öffentlichkeit ein Anrecht auf Transparenz.","202",NA
"Dazu gehört auch, dass Lobbyisten offenlegen müssen, welche Interessengruppen hinter ihnen stehen und sie bezahlen.","202",NA
"Wir werden ein entsprechendes Lobbyregister beim Deutschen Bundestag durchsetzen.","202",NA
"· Neue Technologien nutzen.","202",NA
"In der Kommunikation mit den Bürgern werden wir neue Informationstechnologien einsetzen, um die Beteiligung am demokratischen Prozess zu stärken.","202",NA
"Wo das Internet dazu beitragen kann, öffentliche Meinungsbildungs- und Beteiligungsprozesse zu verbessern, werden wir diese Möglichkeit im Sinne einer starken Demokratie nutzen.","202",NA
"Starke Demokratie - Bekämpfung von Rechtextremismus, Fremdenfeindlichkeit und Antisemitismus",NA,NA
"· Gesamtgesellschaftliche Aufgabe.","606",NA
"Der Kampf gegen Rechtsextremismus, Rassismus und Antisemitismus ist für uns eine gesamtgesellschaftliche und gesamtstaatliche und alle Generationen betreffende Aufgabe.","602",NA
"In der Auseinandersetzung mit dem Rechtsextremismus verfolgen wir einen vielfältigen Ansatz:","602",NA
"Von einer Jugendpolitik mit präventivem Ansatz und einem Schwerpunkt in Schule, Jugendarbeit und Bildungsarbeit","506",NA
"über arbeitsmarktpolitische Programme, die Integration, Bildung und Arbeitsmarktchancen verbinden","503",NA
"bis hin zu besonderen Aktivitäten für Städte und Stadtteile, in denen vermehrt Rechtsextreme auftreten.","602",NA
"Im politischen Diskurs dulden wir keine rassistischen oder antisemitischen Parolen und Stereotype.","602",NA
"· Kontinuität und Vielfalt beim Engagement gegen Rechtextremismus.","606",NA
"Wir verstehen Rechtsextremismus-Prävention nicht als Projekt, sondern als institutionalisierte Arbeit.","602",NA
"Wir wollen daher die Bundesprogramme gegen Rechtsextremismus, Fremdenfeindlichkeit und Antisemitismus verstetigen","602",NA
"und das Engagement für Demokratie und Toleranz nachhaltig und kontinuierlich unterstützen.","202",NA
"Dabei setzen wir bewusst auf die Vielfalt der Aktivitäten und Initiativen vor Ort.","606",NA
"Die SPD wird die Bundesprogramme für den Kampf gegen Rechts verstetigen und spätestens in der nächsten Legislaturperiode eine Bundesstiftung aufbauen, um so die notwendige Arbeit der zahlreichen zivilgesellschaftlichen Projekte und Initiativen gegen Rechtsextremismus zu bündeln.","606",NA
"· Schutz der Opfer.","705",NA
"Wir werden die Beratungsangebote zum Schutz von (potentiellen) Opfern ausbauen,","705",NA
"sowie die Vernetzung und Unterstützung der Aktiven in der Arbeit gegen Rechtsextremismus verbessern.","202",NA
"· Verbot der NPD.","602",NA
"Die NPD ist eine Partei, die den Nationalsozialismus offen verherrlicht und eine aggressiv-kämpferische Grundhaltung gegenüber unserer freiheitlich- demokratischen Grundordnung aufweist.","602",NA
"Deshalb muss das Verbot der NPD angestrebt werden.","602",NA
"14. Für eine globale Verantwortungsgemeinschaft",NA,NA
"Die Globalisierung der Märkte verlangt nach politischer Globalisierung, nach gemeinsamer politischer Gestaltung und fairen Regeln.","107",NA
"Nur so werden wir unserem großen Ziel einer friedlichen und gerechten Welt näher kommen","106",NA
"und die globale Wirtschafts- und Finanzkrise als Aufbruchssignal für die Weltgemeinschaft nutzen können.","107",NA
"Deshalb setzen wir uns für globale Strukturpolitik ein.","107",NA
"Dazu brauchen wir eine starke Europäische Union,","108",NA
"eine Erneuerung der transatlantischen Beziehungen,","101",NA
"aber auch die partnerschaftliche Einbeziehung der neuen wirtschaftlichen und politischen Kraftzentren Asiens, Lateinamerikas und Afrikas.","107",NA
"Gemeinsam müssen wir die Regeln für die Welt des 21. Jahrhunderts entwerfen Regeln für eine globale Verantwortungsgemeinschaft, die verlässlich und stabil, gerecht und solidarisch ist.","107",NA
"Unsere besondere Aufmerksamkeit muss dabei den Ärmsten gelten:","107",NA
"Finanz-, Wirtschafts- und Ressourcenkrisen dürfen nicht auf den Schultern der Schwachen abgeladen werden.","107",NA
"Globale Solidarität und der Kampf gegen die Armut haben für uns höchste Priorität.","107",NA
"Deshalb wollen wir unser entwicklungspolitisches Engagement verstärken","107",NA
"und unsere Fähigkeiten in den Bereichen Konfliktprävention, Krisenbewältigung und Friedenskonsolidierung weiter ausbauen.","106",NA
"Was wir wollen:","000",NA
"· Vereinte Nationen stärken.","107",NA
"Die Vereinten Nationen sind die oberste Instanz einer globalen Rechtsordnung.","107",NA
"Wir wollen eine starke UN und unterstützen daher auch weiterhin den eingeleiteten Reformprozess.","107",NA
"Deutschland ist bereit, international noch mehr Verantwortung zu übernehmen, auch im Sicherheitsrat.","107",NA
"· Weltweite Finanzarchitektur neu ordnen.","107",NA
"Die globale Wirtschafts- und Finanzkrise eröffnet neue Möglichkeiten zur politischen Neuordnung der weltweiten Finanzarchitektur.","107",NA
"Wir wollen starke internationale Institutionen, die für Transparenz und Risikokontrolle sorgen und Fehlentwicklungen vermeiden.","107",NA
"Kein Markt, kein Akteur, kein Staat und Territorium, kein Produkt darf unbeaufsichtigt bleiben!","107",NA
"Wir treten ein für eine Stärkung von IWF und Weltbank, für mehr Rechte und Pflichten für die Schwellenstaaten und für eine vernehmbare europäische Stimme in den internationalen Finanzinstitutionen.","107",NA
"· Freier und fairer Welthandel.","407",NA
"Wir stehen zu dem Prinzip eines freien und fairen Welthandels.","407",NA
"Die Bewältigung der Wirtschaftskrise darf nicht zu Abschottung und Protektionismus führen.","407",NA
"Gerade die Entwicklungsländer wären die ersten Leidtragenden.","107",NA
"Im Rahmen der WTO-Entwicklungsrunde muss den armen Ländern eine bessere Teilhabe am Welthandel ermöglicht","107",NA
"und die Agrarexportsubventionen müssen beendet werden.","107",NA
"Soziale und ökologische Mindeststandards sollten verbindlich in das Regelwerk der WTO aufgenommen werden.","107",NA
"· G 8 erweitern.","107",NA
"Wir wollen die G8 um wichtige Schwellenländer erweitern","107",NA
"und sie nutzen, um die politische Globalisierung voranzutreiben.","107",NA
"Die großen Zukunftsfragen lassen sich ohne Staaten wie China, Indien oder Brasilien nicht mehr lösen.","107",NA
"Auch die islamische Welt sollte in einer erweiterten G8 vertreten sein.","107",NA
"Langfristig verfolgen wir den Plan für einen Globalen Rat der Vereinten Nationen für Wirtschafts-, Sozial- und Umweltpolitik.","107",NA
